iter	Passed	Remaining
4697	14007	75439
4698	14010	75435
4699	14040	75579
4700	14044	75580
4701	14047	75580
4702	14055	75602
4703	14059	75604
4704	14062	75604
4705	14065	75600
4706	14068	75597
4707	14071	75594
4708	14074	75592
4709	14077	75588
4710	14080	75585
4711	14083	75582
4712	14086	75579
4713	14089	75576
4714	14093	75576
4715	14095	75571
4716	14099	75570
4717	14102	75568
4718	14105	75566
4719	14108	75564
4720	14111	75560
4721	14114	75556
4722	14116	75552
4723	14119	75547
4724	14122	75542
4725	14124	75538
4726	14127	75532
4727	14129	75526
4728	14132	75519
4729	14134	75514
4730	14137	75509
4731	14139	75502
4732	14142	75497
4733	14145	75496
4734	14148	75492
4735	14150	75487
4736	14153	75483
4737	14157	75482
4738	14159	75477
4739	14162	75472
4740	14164	75466
4741	14166	75459
4742	14169	75454
4743	14171	75447
4744	14173	75440
4745	14176	75433
4746	14178	75426
4747	14180	75420
4748	14183	75414
4749	14185	75408
4750	14189	75410
4751	14192	75406
4752	14195	75401
4753	14197	75395
4754	14200	75391
4755	14203	75390
4756	14206	75386
4757	14209	75381
4758	14211	75377
4759	14214	75372
4760	14216	75367
4761	14219	75362
4762	14221	75355
4763	14224	75350
4764	14227	75347
4765	14230	75343
4766	14233	75339
4767	14236	75340
4768	14239	75335
4769	14242	75332
4770	14245	75329
4771	14248	75326
4772	14251	75322
4773	14253	75317
4774	14256	75311
4775	14258	75305
4776	14261	75299
4777	14263	75293
4778	14266	75290
4779	14268	75284
4780	14271	75279
4781	14274	75274
4782	14280	75287
4783	14293	75340
4784	14304	75377
4785	14308	75383
4786	14311	75379
4787	14314	75376
4788	14317	75371
4789	14320	75368
4790	14322	75363
4791	14326	75362
4792	14329	75359
4793	14331	75354
4794	14334	75350
4795	14337	75348
4796	14341	75347
4797	14344	75343
4798	14349	75355
4799	14353	75356
4800	14357	75358
4801	14360	75357
4802	14363	75352
4803	14366	75349
4804	14369	75345
4805	14372	75342
4806	14375	75338
4807	14378	75335
4808	14380	75330
4809	14383	75326
4810	14386	75322
4811	14389	75319
4812	14392	75317
4813	14395	75313
4814	14397	75307
4815	14400	75306
4816	14404	75303
4817	14406	75298
4818	14409	75294
4819	14411	75289
4820	14414	75284
4821	14417	75279
4822	14419	75274
4823	14422	75268
4824	14424	75260
4825	14426	75254
4826	14428	75247
4827	14431	75240
4828	14433	75233
4829	14435	75226
4830	14437	75219
4831	14440	75213
4832	14443	75210
4833	14446	75206
4834	14448	75203
4835	14452	75203
4836	14454	75197
4837	14457	75190
4838	14459	75184
4839	14462	75179
4840	14464	75173
4841	14467	75167
4842	14469	75161
4843	14471	75155
4844	14474	75150
4845	14476	75145
4846	14479	75140
4847	14482	75137
4848	14485	75132
4849	14488	75128
4850	14490	75122
4851	14492	75116
4852	14495	75111
4853	14498	75106
4854	14501	75106
4855	14504	75102
4856	14506	75097
4857	14509	75092
4858	14512	75087
4859	14514	75082
4860	14517	75076
4861	14519	75070
4862	14522	75066
4863	14525	75062
4864	14528	75060
4865	14531	75057
4866	14533	75052
4867	14536	75048
4868	14539	75043
4869	14541	75037
4870	14544	75032
4871	14547	75028
4872	14551	75031
4873	14554	75028
4874	14557	75025
4875	14559	75020
4876	14562	75017
4877	14590	75143
4878	14594	75142
4879	14597	75141
4880	14604	75159
4881	14607	75158
4882	14611	75160
4883	14615	75158
4884	14618	75155
4885	14620	75149
4886	14623	75145
4887	14626	75141
4888	14629	75138
4889	14633	75140
4890	14636	75139
4891	14639	75137
4892	14642	75135
4893	14645	75132
4894	14648	75130
4895	14652	75131
4896	14655	75127
4897	14658	75124
4898	14661	75121
4899	14666	75126
4900	14669	75123
4901	14671	75118
4902	14674	75113
4903	14676	75108
4904	14679	75103
4905	14682	75098
4906	14684	75092
4907	14687	75088
4908	14689	75082
4909	14692	75076
4910	14694	75069
4911	14696	75063
4912	14699	75056
4913	14701	75050
4914	14703	75044
4915	14706	75040
4916	14709	75035
4917	14711	75031
4918	14714	75027
4919	14717	75023
4920	14719	75017
4921	14722	75012
4922	14724	75006
4923	14727	75000
4924	14729	74994
4925	14732	74988
4926	14734	74983
4927	14737	74977
4928	14739	74971
4929	14741	74964
4930	14744	74962
4931	14747	74957
4932	14750	74952
4933	14752	74948
4934	14755	74945
4935	14758	74940
4936	14761	74937
4937	14765	74939
4938	14767	74933
4939	14770	74928
4940	14773	74926
4941	14776	74920
4942	14778	74914
4943	14781	74910
4944	14783	74904
4945	14785	74898
4946	14788	74892
4947	14791	74887
4948	14793	74883
4949	14796	74877
4950	14798	74872
4951	14802	74874
4952	14805	74869
4953	14808	74866
4954	14811	74863
4955	14814	74861
4956	14816	74856
4957	14819	74850
4958	14821	74844
4959	14824	74840
4960	14827	74834
4961	14829	74829
4962	14832	74824
4963	14834	74819
4964	14851	74887
4965	14864	74934
4966	14867	74930
4967	14870	74927
4968	14873	74922
4969	14876	74921
4970	14880	74920
4971	14883	74918
4972	14886	74916
4973	14892	74928
4974	14895	74925
4975	14898	74923
4976	14901	74920
4977	14904	74917
4978	14908	74918
4979	14912	74922
4980	14918	74936
4981	14922	74938
4982	14926	74938
4983	14929	74936
4984	14932	74933
4985	14935	74928
4986	14938	74926
4987	14941	74924
4988	14944	74921
4989	14947	74918
4990	14950	74915
4991	14953	74910
4992	14955	74905
4993	14958	74901
4994	14961	74897
4995	14964	74892
4996	14966	74887
4997	14969	74881
4998	14971	74875
4999	14974	74871
5000	14976	74866
5001	14980	74864
5002	14982	74861
5003	14985	74856
5004	14988	74852
5005	14991	74850
5006	14994	74847
5007	14997	74843
5008	14999	74837
5009	15002	74831
5010	15004	74826
5011	15007	74820
5012	15009	74814
5013	15012	74809
5014	15015	74806
5015	15018	74802
5016	15020	74795
5017	15022	74788
5018	15025	74783
5019	15027	74780
5020	15031	74778
5021	15033	74773
5022	15036	74769
5023	15039	74766
5024	15041	74760
5025	15044	74754
5026	15047	74750
5027	15049	74744
5028	15052	74739
5029	15054	74733
5030	15057	74728
5031	15059	74722
5032	15062	74717
5033	15065	74715
5034	15068	74713
5035	15070	74708
5036	15074	74706
5037	15077	74706
5038	15080	74702
5039	15083	74696
5040	15085	74690
5041	15088	74686
5042	15090	74680
5043	15093	74676
5044	15095	74671
5045	15098	74665
5046	15100	74660
5047	15103	74655
5048	15105	74649
5049	15108	74647
5050	15111	74643
5051	15114	74637
5052	15116	74632
5053	15119	74627
5054	15122	74626
5055	15125	74623
5056	15128	74618
5057	15130	74613
5058	15133	74608
5059	15135	74602
5060	15138	74596
5061	15140	74590
5062	15143	74584
5063	15145	74578
5064	15148	74573
5065	15150	74570
5066	15153	74565
5067	15173	74645
5068	15185	74684
5069	15188	74682
5070	15190	74678
5071	15193	74674
5072	15196	74668
5073	15199	74665
5074	15201	74661
5075	15204	74657
5076	15207	74652
5077	15209	74648
5078	15212	74644
5079	15215	74641
5080	15219	74640
5081	15222	74638
5082	15228	74650
5083	15231	74646
5084	15234	74644
5085	15238	74644
5086	15241	74642
5087	15243	74638
5088	15247	74635
5089	15250	74632
5090	15253	74629
5091	15255	74624
5092	15258	74619
5093	15261	74615
5094	15263	74610
5095	15267	74610
5096	15269	74605
5097	15273	74605
5098	15276	74601
5099	15279	74598
5100	15281	74593
5101	15284	74591
5102	15287	74586
5103	15290	74583
5104	15294	74584
5105	15297	74580
5106	15299	74575
5107	15302	74571
5108	15305	74566
5109	15307	74561
5110	15310	74556
5111	15312	74549
5112	15315	74544
5113	15317	74539
5114	15320	74534
5115	15322	74528
5116	15325	74524
5117	15327	74518
5118	15330	74514
5119	15332	74507
5120	15335	74501
5121	15337	74496
5122	15341	74496
5123	15343	74490
5124	15346	74486
5125	15348	74481
5126	15351	74477
5127	15354	74472
5128	15357	74468
5129	15360	74465
5130	15363	74463
5131	15365	74458
5132	15369	74455
5133	15373	74458
5134	15376	74455
5135	15379	74453
5136	15382	74450
5137	15385	74447
5138	15388	74443
5139	15390	74438
5140	15393	74432
5141	15395	74426
5142	15398	74421
5143	15400	74416
5144	15402	74410
5145	15405	74404
5146	15408	74400
5147	15435	74517
5148	15439	74517
5149	15445	74529
5150	15450	74533
5151	15453	74532
5152	15456	74530
5153	15459	74527
5154	15462	74523
5155	15465	74520
5156	15468	74516
5157	15471	74512
5158	15473	74508
5159	15476	74504
5160	15479	74500
5161	15482	74498
5162	15485	74495
5163	15489	74494
5164	15492	74491
5165	15495	74487
5166	15497	74484
5167	15501	74484
5168	15504	74483
5169	15508	74481
5170	15511	74478
5171	15513	74473
5172	15516	74470
5173	15519	74465
5174	15521	74460
5175	15524	74455
5176	15527	74450
5177	15529	74443
5178	15531	74437
5179	15534	74432
5180	15536	74426
5181	15539	74422
5182	15541	74416
5183	15544	74412
5184	15546	74405
5185	15549	74400
5186	15552	74397
5187	15555	74393
5188	15557	74388
5189	15559	74382
5190	15562	74376
5191	15564	74370
5192	15567	74364
5193	15569	74359
5194	15572	74353
5195	15574	74348
5196	15577	74344
5197	15579	74339
5198	15583	74336
5199	15586	74335
5200	15589	74332
5201	15592	74328
5202	15594	74323
5203	15597	74320
5204	15601	74320
5205	15604	74317
5206	15606	74311
5207	15609	74306
5208	15612	74303
5209	15615	74299
5210	15618	74295
5211	15620	74290
5212	15623	74287
5213	15626	74283
5214	15629	74280
5215	15631	74275
5216	15635	74275
5217	15638	74270
5218	15640	74265
5219	15643	74260
5220	15645	74256
5221	15648	74251
5222	15651	74246
5223	15653	74239
5224	15655	74234
5225	15658	74229
5226	15660	74223
5227	15663	74218
5228	15666	74215
5229	15669	74212
5230	15672	74208
5231	15674	74203
5232	15677	74198
5233	15680	74196
5234	15684	74195
5235	15686	74190
5236	15689	74185
5237	15691	74180
5238	15694	74174
5239	15696	74169
5240	15699	74164
5241	15701	74159
5242	15704	74154
5243	15730	74261
5244	15733	74259
5245	15737	74261
5246	15741	74259
5247	15744	74257
5248	15747	74256
5249	15751	74254
5250	15753	74251
5251	15756	74246
5252	15759	74243
5253	15762	74238
5254	15765	74236
5255	15768	74232
5256	15770	74228
5257	15773	74223
5258	15776	74220
5259	15779	74218
5260	15782	74216
5261	15785	74212
5262	15791	74222
5263	15794	74219
5264	15798	74220
5265	15802	74222
5266	15805	74219
5267	15808	74218
5268	15811	74213
5269	15814	74209
5270	15816	74204
5271	15820	74203
5272	15822	74199
5273	15825	74196
5274	15829	74195
5275	15832	74193
5276	15836	74192
5277	15838	74189
5278	15841	74184
5279	15845	74184
5280	15849	74187
5281	15852	74185
5282	15855	74180
5283	15858	74178
5284	15861	74175
5285	15864	74171
5286	15867	74167
5287	15869	74163
5288	15872	74157
5289	15874	74151
5290	15876	74145
5291	15879	74139
5292	15881	74133
5293	15884	74127
5294	15886	74121
5295	15889	74118
5296	15892	74113
5297	15895	74112
5298	15898	74108
5299	15900	74103
5300	15903	74098
5301	15905	74093
5302	15908	74088
5303	15910	74082
5304	15913	74077
5305	15915	74071
5306	15918	74066
5307	15921	74062
5308	15923	74056
5309	15926	74051
5310	15928	74047
5311	15931	74042
5312	15934	74038
5313	15937	74035
5314	15940	74034
5315	15943	74030
5316	15945	74024
5317	15948	74020
5318	15951	74015
5319	15953	74011
5320	15956	74007
5321	15959	74004
5322	15962	74000
5323	15965	73997
5324	15968	73993
5325	15971	73990
5326	15973	73986
5327	15976	73981
5328	15978	73975
5329	15981	73969
5330	15983	73965
5331	15986	73960
5332	16015	74077
5333	16019	74077
5334	16022	74076
5335	16025	74074
5336	16028	74070
5337	16031	74068
5338	16034	74065
5339	16037	74060
5340	16040	74057
5341	16043	74053
5342	16046	74049
5343	16048	74046
5344	16051	74042
5345	16054	74039
5346	16058	74038
5347	16061	74036
5348	16066	74043
5349	16070	74045
5350	16073	74043
5351	16077	74043
5352	16081	74043
5353	16083	74038
5354	16086	74033
5355	16089	74029
5356	16091	74024
5357	16094	74019
5358	16097	74015
5359	16099	74010
5360	16102	74006
5361	16105	74002
5362	16107	73996
5363	16110	73991
5364	16112	73985
5365	16115	73980
5366	16117	73976
5367	16120	73972
5368	16123	73968
5369	16126	73963
5370	16128	73958
5371	16132	73959
5372	16135	73955
5373	16137	73951
5374	16140	73946
5375	16143	73941
5376	16146	73938
5377	16149	73935
5378	16151	73931
5379	16154	73928
5380	16157	73921
5381	16159	73916
5382	16161	73909
5383	16163	73902
5384	16166	73895
5385	16168	73889
5386	16170	73882
5387	16172	73876
5388	16175	73872
5389	16178	73868
5390	16181	73864
5391	16183	73859
5392	16186	73855
5393	16189	73853
5394	16193	73853
5395	16197	73855
5396	16200	73852
5397	16203	73848
5398	16206	73848
5399	16210	73845
5400	16213	73843
5401	16216	73840
5402	16219	73837
5403	16222	73835
5404	16246	73928
5405	16250	73928
5406	16258	73951
5407	16263	73957
5408	16267	73955
5409	16270	73953
5410	16273	73950
5411	16276	73946
5412	16279	73945
5413	16282	73941
5414	16285	73937
5415	16288	73934
5416	16291	73932
5417	16294	73929
5418	16297	73925
5419	16304	73943
5420	16308	73944
5421	16312	73945
5422	16315	73942
5423	16318	73938
5424	16321	73934
5425	16324	73930
5426	16327	73927
5427	16330	73924
5428	16332	73919
5429	16335	73914
5430	16337	73910
5431	16340	73906
5432	16343	73902
5433	16346	73899
5434	16349	73895
5435	16352	73891
5436	16355	73889
5437	16358	73886
5438	16361	73884
5439	16365	73884
5440	16368	73881
5441	16371	73877
5442	16373	73873
5443	16376	73868
5444	16379	73863
5445	16381	73858
5446	16384	73853
5447	16386	73848
5448	16389	73843
5449	16391	73838
5450	16394	73832
5451	16396	73828
5452	16399	73824
5453	16402	73820
5454	16404	73814
5455	16407	73810
5456	16409	73804
5457	16412	73797
5458	16414	73793
5459	16418	73791
5460	16420	73785
5461	16422	73779
5462	16425	73774
5463	16427	73769
5464	16430	73764
5465	16433	73759
5466	16435	73754
5467	16438	73751
5468	16442	73750
5469	16444	73745
5470	16447	73740
5471	16451	73740
5472	16454	73738
5473	16456	73733
5474	16460	73731
5475	16462	73728
5476	16465	73723
5477	16468	73718
5478	16470	73713
5479	16473	73708
5480	16475	73703
5481	16478	73698
5482	16480	73692
5483	16483	73687
5484	16485	73683
5485	16509	73772
5486	16517	73791
5487	16520	73789
5488	16528	73808
5489	16531	73806
5490	16535	73805
5491	16538	73802
5492	16541	73799
5493	16544	73795
5494	16546	73791
5495	16549	73787
5496	16552	73785
5497	16555	73781
5498	16558	73777
5499	16561	73774
5500	16564	73770
5501	16567	73768
5502	16570	73765
5503	16573	73761
5504	16576	73758
5505	16581	73762
5506	16583	73758
5507	16587	73758
5508	16590	73754
5509	16593	73750
5510	16595	73746
5511	16598	73743
5512	16601	73738
5513	16604	73734
5514	16606	73728
5515	16609	73723
5516	16611	73718
5517	16614	73714
5518	16617	73711
5519	16620	73707
5520	16622	73702
5521	16625	73695
5522	16627	73691
5523	16631	73689
5524	16633	73684
5525	16635	73678
5526	16638	73672
5527	16640	73667
5528	16643	73663
5529	16645	73657
5530	16648	73651
5531	16650	73646
5532	16653	73639
5533	16655	73635
5534	16658	73632
5535	16662	73631
5536	16665	73628
5537	16668	73625
5538	16670	73621
5539	16673	73616
5540	16676	73613
5541	16680	73613
5542	16682	73608
5543	16685	73603
5544	16688	73599
5545	16690	73595
5546	16693	73591
5547	16696	73585
5548	16698	73581
5549	16702	73579
5550	16704	73575
5551	16708	73575
5552	16711	73571
5553	16714	73567
5554	16716	73563
5555	16719	73558
5556	16722	73556
5557	16725	73553
5558	16728	73549
5559	16731	73545
5560	16733	73540
5561	16736	73536
5562	16739	73533
5563	16742	73529
5564	16745	73525
5565	16748	73524
5566	16751	73520
5567	16753	73514
5568	16756	73511
5569	16759	73507
5570	16762	73504
5571	16765	73499
5572	16767	73494
5573	16770	73489
5574	16773	73485
5575	16775	73481
5576	16778	73476
5577	16781	73472
5578	16783	73468
5579	16789	73475
5580	16801	73512
5581	16814	73551
5582	16819	73558
5583	16822	73555
5584	16825	73553
5585	16829	73552
5586	16832	73550
5587	16835	73548
5588	16838	73545
5589	16842	73544
5590	16844	73539
5591	16847	73535
5592	16850	73531
5593	16853	73528
5594	16856	73525
5595	16859	73523
5596	16865	73533
5597	16868	73531
5598	16872	73531
5599	16876	73532
5600	16879	73529
5601	16882	73526
5602	16885	73524
5603	16888	73521
5604	16891	73517
5605	16894	73513
5606	16896	73508
5607	16899	73504
5608	16902	73500
5609	16905	73498
5610	16908	73493
5611	16911	73490
5612	16914	73488
5613	16917	73486
5614	16921	73486
5615	16924	73486
5616	16927	73483
5617	16930	73479
5618	16934	73477
5619	16937	73474
5620	16939	73469
5621	16942	73464
5622	16944	73458
5623	16947	73453
5624	16949	73448
5625	16952	73443
5626	16954	73438
5627	16957	73434
5628	16960	73430
5629	16962	73424
5630	16964	73416
5631	16967	73413
5632	16971	73412
5633	16973	73409
5634	16976	73404
5635	16979	73400
5636	16981	73394
5637	16984	73389
5638	16986	73385
5639	16989	73380
5640	16992	73376
5641	16995	73372
5642	16998	73369
5643	17001	73366
5644	17003	73362
5645	17006	73358
5646	17009	73352
5647	17011	73346
5648	17013	73341
5649	17016	73337
5650	17019	73335
5651	17022	73330
5652	17025	73326
5653	17027	73320
5654	17030	73315
5655	17032	73310
5656	17035	73305
5657	17037	73300
5658	17040	73296
5659	17043	73291
5660	17045	73286
5661	17048	73281
5662	17068	73354
5663	17079	73383
5664	17082	73379
5665	17085	73376
5666	17088	73372
5667	17090	73369
5668	17094	73367
5669	17097	73363
5670	17099	73360
5671	17103	73357
5672	17106	73354
5673	17109	73352
5674	17113	73355
5675	17120	73366
5676	17123	73367
5677	17127	73365
5678	17130	73363
5679	17133	73358
5680	17136	73355
5681	17139	73352
5682	17141	73348
5683	17144	73344
5684	17147	73340
5685	17150	73336
5686	17153	73332
5687	17155	73328
5688	17158	73326
5689	17161	73321
5690	17165	73321
5691	17168	73319
5692	17171	73315
5693	17174	73311
5694	17177	73308
5695	17181	73312
5696	17185	73312
5697	17188	73308
5698	17191	73305
5699	17194	73301
5700	17196	73297
5701	17199	73293
5702	17202	73289
5703	17204	73283
5704	17207	73278
5705	17209	73272
5706	17212	73268
5707	17215	73264
5708	17218	73261
5709	17221	73257
5710	17223	73251
5711	17225	73246
5712	17228	73240
5713	17231	73237
5714	17234	73234
5715	17236	73228
5716	17239	73223
5717	17241	73216
5718	17244	73212
5719	17246	73207
5720	17249	73203
5721	17251	73198
5722	17255	73196
5723	17258	73193
5724	17261	73190
5725	17263	73185
5726	17267	73184
5727	17269	73179
5728	17272	73176
5729	17275	73172
5730	17278	73168
5731	17281	73164
5732	17284	73160
5733	17286	73155
5734	17289	73152
5735	17291	73147
5736	17294	73143
5737	17297	73138
5738	17299	73132
5739	17303	73134
5740	17306	73130
5741	17309	73128
5742	17312	73125
5743	17315	73122
5744	17318	73119
5745	17321	73115
5746	17324	73110
5747	17326	73104
5748	17329	73100
5749	17332	73095
5750	17334	73091
5751	17337	73087
5752	17365	73190
5753	17368	73188
5754	17372	73186
5755	17375	73182
5756	17379	73186
5757	17384	73191
5758	17387	73190
5759	17390	73186
5760	17394	73184
5761	17397	73182
5762	17400	73179
5763	17403	73175
5764	17406	73172
5765	17409	73169
5766	17412	73166
5767	17414	73162
5768	17417	73158
5769	17420	73155
5770	17423	73152
5771	17426	73149
5772	17429	73145
5773	17432	73142
5774	17435	73139
5775	17438	73136
5776	17441	73132
5777	17445	73132
5778	17448	73128
5779	17450	73124
5780	17453	73120
5781	17456	73114
5782	17458	73109
5783	17461	73105
5784	17464	73101
5785	17466	73095
5786	17468	73090
5787	17471	73084
5788	17474	73081
5789	17476	73076
5790	17479	73072
5791	17482	73071
5792	17485	73065
5793	17487	73060
5794	17490	73055
5795	17492	73050
5796	17496	73049
5797	17498	73042
5798	17500	73036
5799	17503	73031
5800	17506	73026
5801	17508	73022
5802	17511	73017
5803	17513	73012
5804	17516	73009
5805	17519	73005
5806	17522	73000
5807	17525	72998
5808	17528	72996
5809	17532	72994
5810	17534	72990
5811	17537	72985
5812	17539	72979
5813	17542	72974
5814	17544	72969
5815	17547	72964
5816	17549	72958
5817	17552	72953
5818	17554	72948
5819	17557	72943
5820	17559	72938
5821	17562	72935
5822	17565	72930
5823	17567	72924
5824	17569	72918
5825	17572	72914
5826	17575	72911
5827	17578	72907
5828	17580	72902
5829	17583	72897
5830	17585	72891
5831	17588	72886
5832	17590	72881
5833	17593	72876
5834	17595	72870
5835	17598	72864
5836	17600	72861
5837	17603	72856
5838	17606	72852
5839	17609	72850
5840	17612	72846
5841	17614	72841
5842	17617	72836
5843	17621	72835
5844	17625	72837
5845	17627	72833
5846	17630	72829
5847	17633	72824
5848	17635	72820
5849	17638	72816
5850	17641	72811
5851	17644	72808
5852	17646	72803
5853	17649	72800
5854	17652	72796
5855	17655	72792
5856	17682	72890
5857	17686	72889
5858	17689	72887
5859	17694	72891
5860	17699	72896
5861	17703	72897
5862	17706	72896
5863	17710	72894
5864	17712	72890
5865	17716	72887
5866	17718	72884
5867	17721	72880
5868	17724	72877
5869	17727	72872
5870	17730	72869
5871	17733	72866
5872	17737	72866
5873	17740	72864
5874	17744	72864
5875	17747	72860
5876	17750	72858
5877	17754	72860
5878	17757	72857
5879	17760	72855
5880	17763	72852
5881	17767	72850
5882	17770	72849
5883	17773	72845
5884	17776	72840
5885	17778	72837
5886	17781	72833
5887	17784	72828
5888	17786	72822
5889	17789	72818
5890	17791	72813
5891	17794	72808
5892	17796	72802
5893	17800	72800
5894	17802	72797
5895	17806	72796
5896	17809	72793
5897	17812	72790
5898	17815	72787
5899	17818	72783
5900	17821	72779
5901	17823	72774
5902	17826	72769
5903	17828	72765
5904	17831	72760
5905	17833	72755
5906	17836	72749
5907	17838	72743
5908	17841	72738
5909	17844	72735
5910	17847	72732
5911	17850	72728
5912	17852	72723
5913	17855	72721
5914	17858	72717
5915	17861	72712
5916	17863	72706
5917	17865	72700
5918	17868	72694
5919	17870	72690
5920	17873	72684
5921	17875	72680
5922	17878	72675
5923	17880	72670
5924	17883	72665
5925	17886	72662
5926	17889	72658
5927	17892	72655
5928	17895	72652
5929	17897	72647
5930	17900	72644
5931	17904	72644
5932	17906	72639
5933	17909	72633
5934	17912	72629
5935	17914	72624
5936	17917	72619
5937	17919	72614
5938	17922	72609
5939	17924	72604
5940	17927	72599
5941	17930	72596
5942	17933	72593
5943	17936	72589
5944	17938	72583
5945	17940	72578
5946	17943	72572
5947	17945	72567
5948	17948	72562
5949	17951	72558
5950	17954	72555
5951	17957	72553
5952	17960	72549
5953	17962	72543
5954	17964	72538
5955	17967	72535
5956	17970	72529
5957	17997	72625
5958	18002	72630
5959	18005	72626
5960	18012	72638
5961	18015	72637
5962	18019	72637
5963	18023	72636
5964	18025	72632
5965	18028	72628
5966	18031	72625
5967	18034	72622
5968	18037	72618
5969	18040	72614
5970	18043	72610
5971	18046	72607
5972	18048	72603
5973	18051	72600
5974	18054	72597
5975	18057	72593
5976	18060	72588
5977	18063	72587
5978	18067	72588
5979	18071	72586
5980	18073	72583
5981	18076	72579
5982	18079	72576
5983	18082	72573
5984	18086	72571
5985	18088	72565
5986	18091	72561
5987	18094	72557
5988	18096	72552
5989	18099	72547
5990	18101	72542
5991	18104	72537
5992	18106	72532
5993	18108	72525
5994	18111	72521
5995	18113	72516
5996	18116	72511
5997	18119	72508
5998	18122	72505
5999	18126	72504
6000	18129	72502
6001	18133	72501
6002	18136	72499
6003	18140	72502
6004	18143	72499
6005	18146	72495
6006	18149	72491
6007	18152	72488
6008	18154	72483
6009	18157	72479
6010	18160	72477
6011	18163	72473
6012	18166	72469
6013	18169	72465
6014	18172	72463
6015	18174	72457
6016	18177	72453
6017	18180	72450
6018	18183	72447
6019	18186	72445
6020	18189	72442
6021	18193	72440
6022	18195	72435
6023	18198	72430
6024	18200	72425
6025	18202	72419
6026	18205	72413
6027	18227	72488
6028	18234	72497
6029	18237	72497
6030	18241	72495
6031	18249	72511
6032	18252	72512
6033	18256	72512
6034	18259	72509
6035	18262	72506
6036	18265	72502
6037	18268	72500
6038	18271	72497
6039	18274	72493
6040	18277	72489
6041	18280	72484
6042	18283	72482
6043	18286	72479
6044	18289	72478
6045	18292	72475
6046	18295	72471
6047	18298	72467
6048	18302	72468
6049	18306	72467
6050	18309	72464
6051	18311	72460
6052	18315	72459
6053	18318	72457
6054	18321	72453
6055	18324	72450
6056	18327	72446
6057	18329	72440
6058	18332	72435
6059	18334	72431
6060	18337	72427
6061	18340	72424
6062	18343	72422
6063	18346	72418
6064	18349	72415
6065	18352	72413
6066	18356	72410
6067	18358	72406
6068	18361	72402
6069	18364	72398
6070	18366	72393
6071	18369	72389
6072	18372	72384
6073	18374	72378
6074	18376	72373
6075	18379	72367
6076	18382	72363
6077	18384	72358
6078	18388	72358
6079	18391	72354
6080	18394	72351
6081	18397	72348
6082	18400	72346
6083	18403	72343
6084	18406	72339
6085	18408	72334
6086	18411	72330
6087	18414	72326
6088	18417	72322
6089	18420	72319
6090	18423	72316
6091	18425	72312
6092	18428	72309
6093	18431	72305
6094	18435	72304
6095	18438	72301
6096	18441	72297
6097	18443	72293
6098	18446	72287
6099	18448	72282
6100	18451	72278
6101	18454	72273
6102	18456	72269
6103	18459	72264
6104	18461	72259
6105	18465	72258
6106	18468	72254
6107	18470	72250
6108	18473	72245
6109	18475	72240
6110	18478	72236
6111	18481	72234
6112	18484	72230
6113	18487	72224
6114	18489	72220
6115	18492	72216
6116	18494	72211
6117	18497	72206
6118	18500	72201
6119	18502	72197
6120	18505	72192
6121	18519	72233
6122	18532	72268
6123	18538	72277
6124	18542	72276
6125	18545	72276
6126	18548	72272
6127	18551	72268
6128	18554	72264
6129	18557	72261
6130	18560	72257
6131	18563	72254
6132	18566	72251
6133	18568	72247
6134	18571	72243
6135	18575	72241
6136	18578	72238
6137	18581	72236
6138	18584	72232
6139	18586	72228
6140	18589	72223
6141	18592	72220
6142	18595	72217
6143	18598	72214
6144	18601	72210
6145	18603	72205
6146	18606	72200
6147	18609	72196
6148	18611	72191
6149	18614	72186
6150	18617	72184
6151	18620	72182
6152	18626	72189
6153	18630	72191
6154	18634	72191
6155	18637	72190
6156	18640	72186
6157	18643	72182
6158	18646	72179
6159	18649	72175
6160	18651	72170
6161	18654	72165
6162	18657	72161
6163	18659	72156
6164	18662	72152
6165	18666	72151
6166	18669	72148
6167	18671	72144
6168	18675	72141
6169	18677	72138
6170	18681	72136
6171	18684	72135
6172	18687	72130
6173	18690	72127
6174	18693	72126
6175	18696	72121
6176	18699	72117
6177	18701	72112
6178	18704	72106
6179	18706	72100
6180	18708	72095
6181	18711	72090
6182	18713	72084
6183	18716	72079
6184	18718	72074
6185	18721	72069
6186	18724	72066
6187	18726	72061
6188	18729	72057
6189	18731	72052
6190	18734	72047
6191	18737	72043
6192	18740	72041
6193	18744	72041
6194	18746	72036
6195	18749	72032
6196	18752	72028
6197	18755	72024
6198	18757	72020
6199	18760	72015
6200	18762	72009
6201	18765	72005
6202	18768	72002
6203	18770	71997
6204	18773	71993
6205	18776	71990
6206	18779	71988
6207	18782	71984
6208	18785	71979
6209	18788	71977
6210	18792	71978
6211	18795	71974
6212	18797	71968
6213	18800	71963
6214	18803	71959
6215	18805	71955
6216	18808	71950
6217	18810	71945
6218	18813	71941
6219	18816	71936
6220	18818	71933
6221	18849	72033
6222	18852	72032
6223	18855	72029
6224	18863	72045
6225	18867	72043
6226	18870	72041
6227	18873	72037
6228	18876	72035
6229	18879	72032
6230	18882	72028
6231	18885	72025
6232	18887	72021
6233	18890	72017
6234	18893	72013
6235	18896	72010
6236	18899	72006
6237	18902	72002
6238	18905	71998
6239	18908	71997
6240	18911	71993
6241	18914	71990
6242	18916	71985
6243	18919	71982
6244	18924	71984
6245	18926	71980
6246	18930	71978
6247	18932	71973
6248	18935	71968
6249	18937	71963
6250	18940	71958
