iter	RMSE
8371	238.9608118
8372	238.7688356
8373	238.6804683
8374	238.6259957
8375	238.5785268
8376	238.3386855
8377	238.2557116
8378	238.2258026
8379	238.1927312
8380	238.1221668
8381	238.082108
8382	237.9714669
8383	237.9216917
8384	237.8743139
8385	237.6340378
8386	237.6068574
8387	237.5897387
8388	237.5650676
8389	237.4613254
8390	237.4043169
8391	237.3334005
8392	237.3060668
8393	237.2270867
8394	237.2008438
8395	237.1138116
8396	237.0681404
8397	237.0380332
8398	236.9982697
8399	236.9169622
8400	236.7987713
8401	236.6941506
8402	236.6476181
8403	236.6103308
8404	236.5727713
8405	236.533158
8406	236.447069
8407	236.3990632
8408	236.3692559
8409	236.3510879
8410	236.1147971
8411	236.0645602
8412	236.0282033
8413	235.8902559
8414	235.7891938
8415	235.705209
8416	235.66035
8417	235.5872348
8418	235.5321553
8419	235.5144856
8420	235.4925041
8421	235.4276578
8422	235.3839843
8423	235.3723485
8424	235.1876888
8425	235.1242751
8426	235.0778925
8427	234.9704985
8428	234.8876153
8429	234.8528489
8430	234.7262469
8431	234.6597405
8432	234.6138089
8433	234.562155
8434	234.5132976
8435	234.4897231
8436	234.434271
8437	234.3737284
8438	234.3379286
8439	234.2927782
8440	234.2164187
8441	234.2020032
8442	233.902857
8443	233.8471392
8444	233.818974
8445	233.8026388
8446	233.7464328
8447	233.6003636
8448	233.4671326
8449	233.4032583
8450	233.3794075
8451	233.3643595
8452	233.358478
8453	233.2870546
8454	233.1805589
8455	233.123769
8456	233.0797374
8457	233.0665073
8458	233.0601209
8459	233.0452848
8460	233.0278764
8461	232.9932076
8462	232.9790582
8463	232.9343627
8464	232.8663763
8465	232.7112605
8466	232.6740307
8467	232.6521045
8468	232.6296501
8469	232.5674929
8470	232.4708726
8471	232.4052869
8472	232.2791351
8473	232.2229122
8474	232.1250664
8475	232.1001854
8476	232.0021134
8477	231.7120491
8478	231.6765064
8479	231.6754224
8480	231.6611587
8481	231.5104665
8482	231.4239467
8483	231.3540164
8484	231.3394148
8485	231.2296014
8486	231.1706769
8487	231.1536167
8488	231.0154487
8489	230.993241
8490	230.9083894
8491	230.7657748
8492	230.7329944
8493	230.6894661
8494	230.6523405
8495	230.5921337
8496	230.5525732
8497	230.5287448
8498	230.51003
8499	230.3237292
8500	230.2198475
8501	230.0496764
8502	229.9914898
8503	229.9747235
8504	229.9096347
8505	229.7891031
8506	229.7089747
8507	229.6720794
8508	229.6482275
8509	229.5848205
8510	229.4255753
8511	229.3849314
8512	229.314892
8513	229.2703806
8514	229.2288731
8515	228.9933495
8516	228.9263204
8517	228.871754
8518	228.7828515
8519	228.6934214
8520	228.6628196
8521	228.5285238
8522	228.4572435
8523	228.3851284
8524	228.347362
8525	228.2095266
8526	228.2016502
8527	228.1196678
8528	228.047122
8529	227.9852003
8530	227.9548657
8531	227.8528417
8532	227.798431
8533	227.7672055
8534	227.6855978
8535	227.6331455
8536	227.5809004
8537	227.5497388
8538	227.5249453
8539	227.3954411
8540	227.3527613
8541	227.3502581
8542	227.3015529
8543	227.2017245
8544	227.1467494
8545	226.9727583
8546	226.9222683
8547	226.8425505
8548	226.7669965
8549	226.7428741
8550	226.618715
8551	226.5633562
8552	226.549
8553	226.485876
8554	226.43181
8555	226.4199117
8556	226.3762391
8557	226.2783363
8558	226.2025216
8559	226.1686062
8560	226.1104133
8561	226.0396863
8562	226.0211505
8563	225.9143112
8564	225.8820406
8565	225.8393159
8566	225.8391524
8567	225.8349828
8568	225.7830407
8569	225.722176
8570	225.6983747
8571	225.6183046
8572	225.6015148
8573	225.4913831
8574	225.4524487
8575	225.4300859
8576	225.4243252
8577	225.4094159
8578	225.3070029
8579	225.2585174
8580	225.2260488
8581	225.1684267
8582	225.0957006
8583	225.0070189
8584	224.9311537
8585	224.9043303
8586	224.8229191
8587	224.8021316
8588	224.6898233
8589	224.6015083
8590	224.556692
8591	224.5363645
8592	224.4730448
8593	224.4436883
8594	224.4200245
8595	224.2659376
8596	224.2250419
8597	224.1444534
8598	224.030117
8599	223.9971584
8600	223.9372522
8601	223.9114464
8602	223.8690824
8603	223.829753
8604	223.7783581
8605	223.7034386
8606	223.5841955
8607	223.5185821
8608	223.4525802
8609	223.3745746
8610	223.3510641
8611	223.302894
8612	223.2303511
8613	223.198041
8614	223.1811902
8615	223.0584018
8616	222.9553157
8617	222.9207025
8618	222.894521
8619	222.8924408
8620	222.8434216
8621	222.7675475
8622	222.749488
8623	222.6825395
8624	222.6279469
8625	222.5700605
8626	222.519486
8627	222.4847413
8628	222.4417324
8629	222.3875616
8630	222.3313646
8631	222.1822102
8632	222.1335698
8633	222.0833584
8634	222.0073304
8635	221.9505608
8636	221.9216433
8637	221.8324664
8638	221.7874827
8639	221.6581125
8640	221.6393656
8641	221.520261
8642	221.4795893
8643	221.3421334
8644	221.2562472
8645	221.0549329
8646	221.0175683
8647	220.993115
8648	220.9823861
8649	220.9613978
8650	220.9105671
8651	220.8690855
8652	220.7713135
8653	220.7480712
8654	220.7091504
8655	220.6732328
8656	220.589847
8657	220.5523193
8658	220.5015703
8659	220.4505934
8660	220.3377499
8661	220.2217617
8662	220.1922244
8663	220.1706461
8664	220.013827
8665	219.9910882
8666	219.9099845
8667	219.7524309
8668	219.7365322
8669	219.5763827
8670	219.4753
8671	219.4217455
8672	219.2097301
8673	219.0973098
8674	219.0677192
8675	218.8791237
8676	218.8530761
8677	218.8351555
8678	218.7980762
8679	218.7748354
8680	218.6404201
8681	218.6053335
8682	218.6043061
8683	218.5199863
8684	218.3550381
8685	218.3054729
8686	218.1756848
8687	218.1110624
8688	218.0904154
8689	218.0011069
8690	217.9900338
8691	217.8746167
8692	217.8091804
8693	217.7113366
8694	217.6930603
8695	217.5856764
8696	217.5076345
8697	217.4664073
8698	217.2798908
8699	217.2172089
8700	217.0500725
8701	216.9672407
8702	216.8513599
8703	216.8186184
8704	216.6861847
8705	216.6283048
8706	216.5870061
8707	216.4932679
8708	216.4355259
8709	216.3493438
8710	216.3120717
8711	216.2191758
8712	216.2069164
8713	216.1394719
8714	216.0951994
8715	215.9653023
8716	215.9189399
8717	215.7781738
8718	215.6368254
8719	215.6218754
8720	215.5997585
8721	215.4582313
8722	215.4431125
8723	215.4262071
8724	215.3606164
8725	215.1951823
8726	215.1374485
8727	215.1090198
8728	215.0605781
8729	215.0601366
8730	215.0551822
8731	214.9960527
8732	214.9854344
8733	214.9058059
8734	214.8895563
8735	214.8650217
8736	214.8324899
8737	214.8153745
8738	214.7578479
8739	214.7353338
8740	214.7145143
8741	214.6358837
8742	214.5971394
8743	214.5513508
8744	214.5261134
8745	214.4457442
8746	214.2924498
8747	214.2235992
8748	214.1520423
8749	214.1124611
8750	214.0484237
8751	213.9935584
8752	213.8383258
8753	213.8369648
8754	213.7904647
8755	213.645158
8756	213.5747458
8757	213.5332299
8758	213.492766
8759	213.448412
8760	213.3099225
8761	213.2769332
8762	213.2369189
8763	213.1998255
8764	213.1765394
8765	213.146359
8766	213.1194408
8767	213.0662166
8768	212.9741355
8769	212.8637912
8770	212.8260214
8771	212.7571979
8772	212.7444527
8773	212.5756457
8774	212.4984801
8775	212.4799795
8776	212.4416097
8777	212.3677795
8778	212.2190832
8779	212.133568
8780	212.1240461
8781	212.0356724
8782	212.0211488
8783	211.9341868
8784	211.7868418
8785	211.7705507
8786	211.7532756
8787	211.6832732
8788	211.4922336
8789	211.434483
8790	211.3584326
8791	211.3181032
8792	211.2762533
8793	211.2496272
8794	211.1936877
8795	211.1691195
8796	211.0658957
8797	211.0191454
8798	210.9895332
8799	210.9071999
8800	210.8298594
8801	210.7091775
8802	210.5557865
8803	210.4475309
8804	210.4058466
8805	210.3854422
8806	210.2647505
8807	210.2074618
8808	210.1266791
8809	210.1186404
8810	210.0948412
8811	210.0770667
8812	210.0371871
8813	209.977447
8814	209.8657512
8815	209.7571473
8816	209.7566002
8817	209.7115641
8818	209.6836298
8819	209.6326476
8820	209.4903097
8821	209.4110041
8822	209.3761045
8823	209.34478
8824	209.2504432
8825	209.2364881
8826	209.2258299
8827	209.1489493
8828	208.9687336
8829	208.9587396
8830	208.9033167
8831	208.8659201
8832	208.6863335
8833	208.6527662
8834	208.6317925
8835	208.5598637
8836	208.4872337
8837	208.4492269
8838	208.4368905
8839	208.3928709
8840	208.3495258
8841	208.3312328
8842	208.2818694
8843	208.2604725
8844	208.2234561
8845	208.2112816
8846	208.1818861
8847	208.1318281
8848	208.0581662
8849	208.0081267
8850	207.9885731
8851	207.9538469
8852	207.9475369
8853	207.7383485
8854	207.6826233
8855	207.6069124
8856	207.5922476
8857	207.5303104
8858	207.4929263
8859	207.4493783
8860	207.3964469
8861	207.342203
8862	207.3133519
8863	207.3121226
8864	207.1495666
8865	207.1133664
8866	207.0592089
8867	207.0107997
8868	206.997874
8869	206.9787741
8870	206.9149977
8871	206.8759853
8872	206.825563
8873	206.7510489
8874	206.7230911
8875	206.6497376
8876	206.5966454
8877	206.4934955
8878	206.4649797
8879	206.3897925
8880	206.3571522
8881	206.3221075
8882	206.3081287
8883	206.1617761
8884	206.1302307
8885	206.0594897
8886	205.884929
8887	205.7999752
8888	205.7664485
8889	205.7071863
8890	205.6526305
8891	205.5392774
8892	205.5123577
8893	205.4737565
8894	205.3084863
8895	205.193159
8896	205.0617755
8897	205.0211168
8898	204.8762333
8899	204.8410124
8900	204.8108165
8901	204.7875539
8902	204.7489183
8903	204.741703
8904	204.7257321
8905	204.6700303
8906	204.6192175
8907	204.5560629
8908	204.4976183
8909	204.392429
8910	204.3874685
8911	204.3123931
8912	204.3093223
8913	204.2765203
8914	204.229259
8915	204.2021855
8916	204.1795527
8917	204.1639504
8918	204.1163326
8919	204.0989835
8920	204.0866235
8921	204.0158803
8922	203.9705604
8923	203.9389407
8924	203.9136995
8925	203.8912433
8926	203.8564971
8927	203.825881
8928	203.7902464
8929	203.7632492
8930	203.6966545
8931	203.63401
8932	203.6055888
8933	203.572163
8934	203.4987265
8935	203.2167541
8936	203.0594561
8937	203.0274319
8938	203.0172009
8939	202.7565844
8940	202.6900649
8941	202.6469347
8942	202.5315642
8943	202.4701794
8944	202.4160993
8945	202.3659708
8946	202.3243821
8947	202.2523124
8948	202.2190218
8949	202.2076946
8950	202.1880683
8951	202.1628399
8952	202.0872153
8953	202.0259849
8954	201.8940973
8955	201.8844564
8956	201.8485264
8957	201.8411743
8958	201.8211559
8959	201.8049762
8960	201.7842901
8961	201.7598226
8962	201.7485592
8963	201.5617364
8964	201.526976
8965	201.4354783
8966	201.3652597
8967	201.2861778
8968	201.2042796
8969	201.1993365
8970	201.1433623
8971	201.1174422
8972	201.0566352
8973	201.0240868
8974	201.0042045
8975	200.9628813
8976	200.9378985
8977	200.917524
8978	200.8119125
8979	200.7890248
8980	200.7542902
8981	200.667756
8982	200.6508201
8983	200.6260956
8984	200.5800739
8985	200.5679701
8986	200.5283743
8987	200.4996346
8988	200.4038051
8989	200.3946616
8990	200.3669623
8991	200.2302324
8992	200.1958446
8993	200.169208
8994	200.007626
8995	199.9114342
8996	199.8476083
8997	199.817711
8998	199.7741981
8999	199.6710059
9000	199.6546968
9001	199.6187713
9002	199.6012331
9003	199.5589064
9004	199.5156897
9005	199.397645
9006	199.3586125
9007	199.2831603
9008	199.2072268
9009	199.0807977
9010	199.0739527
9011	198.9923891
9012	198.9808941
9013	198.8612487
9014	198.7992017
9015	198.7521984
9016	198.7073182
9017	198.7052232
9018	198.6885096
9019	198.6592502
9020	198.6331797
9021	198.6004423
9022	198.5885038
9023	198.4969321
9024	198.45284
9025	198.3247044
9026	198.2694204
9027	198.2175418
9028	198.1348061
9029	198.074027
9030	198.0172843
9031	198.0020561
9032	197.9808153
9033	197.9460204
9034	197.8391415
9035	197.8273102
9036	197.8053802
9037	197.7843873
9038	197.7226035
9039	197.7039047
9040	197.6723297
9041	197.6003696
9042	197.5380624
9043	197.5124249
9044	197.4943939
9045	197.3322767
9046	197.3252817
9047	197.1722592
9048	197.1561306
9049	197.0638982
9050	196.9898161
9051	196.9219309
9052	196.9086734
9053	196.8687826
9054	196.8309495
9055	196.8011171
9056	196.7327818
9057	196.7140291
9058	196.6937256
9059	196.6757299
9060	196.6227659
9061	196.5722433
9062	196.5187209
9063	196.4637817
9064	196.4410829
9065	196.4154217
9066	196.3817477
9067	196.2206
9068	196.127009
9069	196.0449435
9070	195.9891994
9071	195.9868772
9072	195.9725039
9073	195.9552538
9074	195.9152133
9075	195.8517302
9076	195.8345572
9077	195.7688869
9078	195.7293688
9079	195.6337812
9080	195.6128135
9081	195.5852856
9082	195.570309
9083	195.5523514
9084	195.4569229
9085	195.3393831
9086	195.2818357
9087	195.2275832
9088	195.1695187
9089	195.0052319
9090	194.9963239
9091	194.9473164
9092	194.9058469
9093	194.8473335
9094	194.7257881
9095	194.7007189
9096	194.6709411
9097	194.6366412
9098	194.5375941
9099	194.4662358
9100	194.4581541
9101	194.402366
9102	194.3751881
9103	194.2877612
9104	194.2133568
9105	194.1121317
9106	194.0001936
9107	193.9359734
9108	193.9217624
9109	193.854594
9110	193.7923177
9111	193.7668561
9112	193.7191173
9113	193.6855288
9114	193.5719601
9115	193.4913822
9116	193.379702
9117	193.3712376
9118	193.2809337
9119	193.1983761
9120	193.0854681
9121	193.0530562
9122	193.0048472
9123	192.9972158
9124	192.9652988
9125	192.8798205
9126	192.7934159
9127	192.728107
9128	192.6473008
9129	192.5598149
9130	192.514386
9131	192.453914
9132	192.4287032
9133	192.3747916
9134	192.3533589
9135	192.2390154
9136	192.2242902
9137	192.1671424
9138	192.1415591
9139	192.1116778
9140	192.0949808
9141	192.0756763
9142	192.0611836
9143	191.9238918
9144	191.9146811
9145	191.89606
9146	191.8801264
9147	191.7546405
9148	191.7031847
9149	191.676312
9150	191.4927183
9151	191.4016392
9152	191.3750988
9153	191.280496
9154	191.2363895
9155	191.2220696
9156	191.1862784
9157	191.1578309
9158	191.0850893
9159	190.8952335
9160	190.8154173
9161	190.8032619
9162	190.7825643
9163	190.6739681
9164	190.6203206
9165	190.5919244
9166	190.5626194
9167	190.5419602
9168	190.5026098
9169	190.4213045
9170	190.4106208
9171	190.3772991
9172	190.3355578
9173	190.3004365
9174	190.2973269
9175	190.2857885
9176	190.1869633
9177	190.1475936
9178	190.122336
9179	190.1027007
9180	190.0722218
9181	190.0390707
9182	190.000759
9183	189.9359516
9184	189.929753
9185	189.8470318
9186	189.7817575
9187	189.7451484
9188	189.7315413
9189	189.6898319
9190	189.6427684
9191	189.5846995
9192	189.5733891
9193	189.5591538
9194	189.5407187
9195	189.5253916
9196	189.5102349
9197	189.4716266
9198	189.3373769
9199	189.3225335
9200	189.2303763
9201	189.1894307
9202	189.155986
9203	189.1156133
9204	189.0559046
9205	188.9291284
9206	188.8617252
9207	188.8116056
9208	188.8017489
9209	188.7781238
9210	188.7600241
9211	188.7264482
9212	188.6239145
9213	188.5438886
9214	188.5396868
9215	188.4631581
9216	188.4043193
9217	188.2566509
9218	188.2108265
9219	188.1700123
9220	188.1149074
9221	188.0845903
9222	188.0543733
9223	188.0461404
9224	188.0159098
9225	187.995251
9226	187.9743931
9227	187.7813799
9228	187.7373906
9229	187.695461
9230	187.6196663
9231	187.5842166
9232	187.5370112
9233	187.494377
9234	187.3304264
9235	187.1271368
9236	187.1035015
9237	187.0462643
9238	187.0320471
9239	186.9804955
9240	186.9576053
9241	186.9370676
9242	186.8704221
9243	186.8048106
9244	186.7786421
9245	186.7041906
9246	186.6574433
9247	186.6312329
9248	186.6282793
9249	186.5210176
9250	186.4674394
9251	186.4156383
9252	186.3509534
9253	186.3268495
9254	186.0763181
9255	186.0010237
9256	185.983029
9257	185.9336112
9258	185.9170358
9259	185.8195811
9260	185.7295673
9261	185.6791176
9262	185.6702074
9263	185.569715
9264	185.5267026
9265	185.4568203
9266	185.4417375
9267	185.4000376
9268	185.3400103
9269	185.1901766
9270	185.1295644
9271	185.0859689
9272	185.0246632
9273	184.9714761
9274	184.932406
9275	184.8898402
9276	184.876602
9277	184.7787926
9278	184.7026162
9279	184.4194931
9280	184.3340528
9281	184.313096
9282	184.2904968
9283	184.2849268
9284	184.1001453
9285	184.0121147
9286	183.937399
9287	183.9187476
9288	183.8715865
9289	183.8573504
9290	183.7909939
9291	183.7706682
9292	183.5906865
9293	183.5131695
9294	183.4768237
9295	183.3612199
9296	183.3169758
9297	183.3057558
9298	183.280927
9299	183.2074463
9300	183.0582932
9301	182.9897537
9302	182.9764568
9303	182.9156264
9304	182.8849599
9305	182.8598391
9306	182.8391676
9307	182.7879265
9308	182.7107364
9309	182.6515611
9310	182.5564523
9311	182.48159
9312	182.4672877
9313	182.4304008
9314	182.4049009
9315	182.2348742
9316	182.1647799
9317	182.0191075
9318	181.970724
9319	181.9558826
9320	181.9223884
9321	181.8549137
9322	181.7948923
9323	181.7783278
9324	181.7391102
9325	181.6827056
9326	181.6304726
9327	181.5600379
9328	181.4516704
9329	181.4226587
9330	181.3268353
9331	181.2921092
9332	181.1463022
9333	181.0883068
9334	181.071433
9335	181.0423823
9336	181.0011855
9337	180.9592656
9338	180.9180227
9339	180.8956379
9340	180.8087325
9341	180.7683314
9342	180.7396699
9343	180.6779155
9344	180.6340684
9345	180.5917868
9346	180.5846688
9347	180.5367647
9348	180.5128713
9349	180.4645118
9350	180.4460174
9351	180.3743881
9352	180.3043367
9353	180.2336519
9354	180.2308077
9355	180.2085953
9356	180.1295744
9357	180.0366781
9358	180.0087016
9359	179.9875379
9360	179.8996781
9361	179.8462971
9362	179.8163022
9363	179.744988
9364	179.6835035
9365	179.6121856
9366	179.5793406
9367	179.5418675
9368	179.519842
9369	179.4837993
9370	179.4574476
9371	179.4181196
9372	179.3478364
9373	179.2349303
9374	179.1953419
9375	179.0878783
9376	179.0727816
9377	179.0435469
9378	179.0236077
9379	178.9023887
9380	178.8465986
9381	178.771955
9382	178.6832333
9383	178.662626
9384	178.6324521
9385	178.5694991
9386	178.5583402
9387	178.5283144
9388	178.3854133
9389	178.3795166
9390	178.316381
9391	178.2949571
9392	178.2227202
9393	178.2052254
9394	178.1451872
9395	178.1360627
9396	178.0695623
9397	178.0298342
9398	178.0068965
9399	177.9000496
9400	177.8373566
9401	177.7992725
9402	177.7557837
9403	177.701891
9404	177.6841323
9405	177.624681
9406	177.532379
9407	177.421594
9408	177.3408334
9409	177.3215097
9410	177.2800081
9411	177.2412744
9412	177.1656562
9413	177.1650845
9414	177.1203304
9415	177.0929609
9416	177.0853869
9417	177.0500455
9418	176.9857307
9419	176.9217405
9420	176.773355
9421	176.6654048
9422	176.6169107
9423	176.5709434
9424	176.4832167
9425	176.4761742
9426	176.444849
9427	176.3673275
9428	176.3423675
9429	176.2911615
9430	176.2625603
9431	176.2244734
9432	176.2146866
9433	176.2096487
9434	176.169152
9435	176.1627359
9436	176.1224991
9437	176.1120515
9438	176.1079247
9439	176.0064148
9440	175.9846228
9441	175.9284268
9442	175.8757853
9443	175.8511817
9444	175.8165499
9445	175.790447
9446	175.7561306
9447	175.7002267
9448	175.6554748
9449	175.6316206
9450	175.5920609
9451	175.5904808
9452	175.5585702
9453	175.428931
9454	175.4107196
9455	175.3960755
9456	175.3649256
9457	175.2840522
9458	175.2090126
9459	175.0895038
9460	174.967436
9461	174.9527054
9462	174.845378
9463	174.8326431
9464	174.8115944
9465	174.7539581
9466	174.7375487
9467	174.7101221
9468	174.620303
9469	174.598854
9470	174.5070544
9471	174.4828903
9472	174.4398103
9473	174.4354305
9474	174.3311842
9475	174.3112372
9476	174.2082617
9477	174.1824568
9478	174.0669706
9479	174.0400322
9480	173.9991491
9481	173.9457083
9482	173.8640152
9483	173.8383345
9484	173.7649835
9485	173.6937394
9486	173.5200119
9487	173.4551368
9488	173.3015611
9489	173.2723027
9490	173.2342093
9491	173.1760627
9492	173.1393268
9493	173.1144343
9494	173.092313
9495	173.0557451
9496	173.0368956
9497	172.9488979
9498	172.9434477
9499	172.9001702
9500	172.8573642
9501	172.8472583
9502	172.7124131
9503	172.6587237
9504	172.545439
9505	172.5274524
9506	172.5063018
9507	172.4518557
9508	172.3534212
9509	172.3055191
9510	172.29426
9511	172.2792007
9512	172.2248109
9513	172.1488779
9514	172.0841415
9515	172.0712781
9516	172.0498663
9517	171.9942961
9518	171.785656
9519	171.7673322
9520	171.6562365
9521	171.5769894
9522	171.5671188
9523	171.547325
9524	171.5359084
9525	171.5326429
9526	171.5148551
9527	171.4518426
9528	171.4176163
9529	171.3495915
9530	171.3243713
9531	171.2093796
9532	171.1983402
9533	171.1602363
9534	171.1400063
9535	170.9405101
9536	170.7997844
9537	170.7675485
9538	170.7221551
9539	170.6685593
9540	170.5874594
9541	170.5717156
9542	170.481362
9543	170.4080954
9544	170.4058985
9545	170.3620271
9546	170.3058997
9547	170.2669997
9548	170.2400777
9549	170.1244871
9550	170.0992575
9551	170.0651978
9552	169.9556325
9553	169.9149662
9554	169.8514327
9555	169.8220493
9556	169.7611416
9557	169.6899252
9558	169.6106607
9559	169.574961
9560	169.5475284
9561	169.4791665
9562	169.4621898
9563	169.3264272
9564	169.282038
9565	169.1913181
9566	169.1794019
9567	169.0813985
9568	169.0249828
9569	168.9892528
9570	168.9599525
9571	168.8160931
9572	168.7794878
9573	168.762125
9574	168.7426606
9575	168.6393424
9576	168.5977529
9577	168.5734163
9578	168.532591
9579	168.4528086
9580	168.4117799
9581	168.3952698
9582	168.2397697
9583	168.2198126
9584	168.1849138
9585	168.1540592
9586	168.1421008
9587	168.1067897
9588	168.0648358
9589	168.0447662
9590	167.9810877
9591	167.9001469
9592	167.8928751
9593	167.876097
9594	167.8175897
9595	167.7490481
9596	167.7216084
9597	167.6976338
9598	167.6741055
9599	167.5397763
9600	167.4529812
9601	167.4314721
9602	167.3009518
9603	167.2949143
9604	167.2746476
9605	167.1583559
9606	167.1550244
9607	167.1314228
9608	167.0638718
9609	167.0603324
9610	167.0516702
9611	167.0337573
9612	166.9931718
9613	166.9428375
9614	166.8899209
9615	166.8717877
9616	166.8150603
9617	166.7997317
9618	166.6927293
9619	166.6567436
9620	166.6212841
9621	166.5876522
9622	166.5605585
9623	166.5599034
9624	166.5486009
9625	166.4913082
9626	166.4700137
9627	166.4547371
9628	166.4164144
9629	166.3929328
9630	166.3345957
9631	166.2534438
9632	166.2213471
9633	166.2010741
9634	166.1439521
9635	166.0346597
9636	165.9820316
9637	165.9674123
9638	165.9364603
9639	165.8999376
9640	165.8617075
9641	165.7862001
9642	165.7610895
9643	165.7492181
9644	165.7244972
9645	165.6781971
9646	165.6369245
9647	165.5347043
9648	165.5214258
9649	165.5072742
9650	165.5042183
9651	165.4394515
9652	165.4249396
9653	165.3998568
9654	165.2765487
9655	165.2257179
9656	165.2031008
9657	165.1690872
9658	165.1607384
9659	165.1562251
9660	165.1386664
9661	165.1292176
9662	165.1031235
9663	165.0872614
9664	165.0594244
9665	164.9603603
9666	164.9479217
9667	164.8904909
9668	164.8594304
9669	164.8451262
9670	164.8307054
9671	164.809201
9672	164.7077243
9673	164.6657172
9674	164.5728124
9675	164.5139648
9676	164.4865501
9677	164.4825639
9678	164.3557252
9679	164.3247127
9680	164.2899082
9681	164.2547367
9682	164.2488107
9683	164.203062
9684	164.150972
9685	163.9826355
9686	163.9269423
9687	163.8882446
9688	163.8421338
9689	163.7302332
9690	163.6548824
9691	163.6208163
9692	163.5396334
9693	163.5235428
9694	163.4914082
9695	163.4909149
9696	163.4736312
9697	163.4356096
9698	163.4255394
9699	163.3933794
9700	163.3874702
9701	163.340274
9702	163.3324232
9703	163.2856769
9704	163.2543135
9705	163.2369883
9706	163.0241117
9707	162.9808496
9708	162.9624956
9709	162.9542527
9710	162.8567091
9711	162.8419352
9712	162.7624223
9713	162.6940321
9714	162.6620067
9715	162.6349808
9716	162.5699535
9717	162.5042566
9718	162.4368487
9719	162.4159494
9720	162.3918086
9721	162.3025917
9722	162.1721293
9723	162.1410315
9724	162.0724032
9725	162.0117809
9726	162.0036429
9727	161.9915123
9728	161.9907632
9729	161.9008321
9730	161.8899196
9731	161.7563082
9732	161.7143789
9733	161.6801801
9734	161.4981809
9735	161.4733566
9736	161.412405
9737	161.3808239
9738	161.3167153
9739	161.2892626
9740	161.1942429
9741	161.1763732
9742	161.1529915
9743	161.1158445
9744	161.0667456
9745	161.0451292
9746	161.0277858
9747	161.0139444
9748	160.9106655
9749	160.8441219
9750	160.7969367
9751	160.7454276
9752	160.7311715
9753	160.6359248
9754	160.6026801
9755	160.5171252
9756	160.4907336
9757	160.4595075
9758	160.4393051
9759	160.3771741
9760	160.3155015
9761	160.297076
9762	160.2729833
9763	160.266381
9764	160.2575001
9765	160.2067091
9766	160.2055444
9767	160.1776857
9768	160.1535206
9769	160.1214911
9770	160.1046827
9771	160.0728421
9772	160.0059901
9773	159.9455828
9774	159.9115593
9775	159.8497958
9776	159.7580448
9777	159.6668254
9778	159.6405464
9779	159.6392634
9780	159.6291434
9781	159.5110166
9782	159.4838085
9783	159.3969815
9784	159.3216334
9785	159.2915809
9786	159.273674
9787	159.2075425
9788	159.1589629
9789	159.1350789
9790	159.1121283
9791	159.0848867
9792	159.0338504
9793	159.0299958
9794	159.0272063
9795	159.0007759
9796	158.9911949
9797	158.9265931
9798	158.9142609
9799	158.8230776
9800	158.7779603
9801	158.7553304
9802	158.6382056
9803	158.6065386
9804	158.5686259
9805	158.5191117
9806	158.4848745
9807	158.4773579
9808	158.4616283
9809	158.4051313
9810	158.3705925
9811	158.2063325
9812	158.1846909
9813	158.0890573
9814	158.0780669
9815	158.0303822
9816	158.0270422
9817	157.9433701
9818	157.8385009
9819	157.8048088
9820	157.6220235
9821	157.5802584
9822	157.4555131
9823	157.4334007
9824	157.4076242
9825	157.4052808
9826	157.3841316
9827	157.3588339
9828	157.2344562
9829	157.1589195
9830	157.139905
9831	157.0349988
9832	157.0068128
9833	156.9910163
9834	156.9699319
9835	156.8600387
9836	156.8011883
9837	156.7360357
9838	156.556052
9839	156.5554337
9840	156.4900204
9841	156.4625851
9842	156.4560385
9843	156.4410066
9844	156.4329942
9845	156.4048158
9846	156.303448
9847	156.2871237
9848	156.2456112
9849	156.2411846
9850	156.1997637
9851	156.1851972
9852	156.1518988
9853	156.1154879
9854	156.019668
9855	155.980205
9856	155.9798465
9857	155.9592286
9858	155.8951052
9859	155.8855504
9860	155.8825455
9861	155.8566973
9862	155.817165
9863	155.7850433
9864	155.716057
9865	155.6198907
9866	155.5413276
9867	155.4574292
9868	155.4392112
9869	155.424064
9870	155.4229899
9871	155.4053984
9872	155.3901439
9873	155.3889936
9874	155.3230816
9875	155.2638677
9876	155.2235606
9877	155.2179869
9878	155.1939008
9879	155.0584386
9880	154.9535225
9881	154.8941399
9882	154.8694015
9883	154.8501728
9884	154.8039917
9885	154.7968233
9886	154.7654717
9887	154.6737677
9888	154.628516
9889	154.57288
9890	154.4496103
9891	154.4386224
9892	154.4268445
9893	154.2159306
9894	154.176147
9895	154.1263271
9896	154.0365772
9897	153.9959252
9898	153.7977367
9899	153.6520938
9900	153.6185778
9901	153.5693465
9902	153.5475882
9903	153.4883427
9904	153.4600626
9905	153.4471509
9906	153.4154246
9907	153.3825438
9908	153.2847919
9909	153.2442158
9910	153.2300573
9911	153.1609708
9912	153.1378338
9913	153.1244077
9914	153.0512214
9915	153.037498
9916	153.0010657
9917	152.935387
9918	152.9284116
9919	152.8670256
9920	152.7903952
9921	152.7675662
9922	152.7225461
9923	152.6953357
9924	152.6011266
9925	152.4350739
9926	152.3987514
9927	152.3837377
9928	152.3249798
9929	152.272025
9930	152.2587625
9931	152.2507741
9932	152.2393459
9933	152.205142
9934	152.078562
9935	151.9263731
9936	151.8978988
9937	151.8122992
9938	151.7358557
9939	151.7187856
9940	151.7017196
9941	151.6657688
